step,elapsed_s,reward,avg_reward_50,loss,epsilon,buffer
0,0.5,-286.39309501647944,-286.39309501647944,0.0,0.995,40.0
1,0.5,-310.0034940242766,-298.198294520378,0.0,0.990025,80.0
2,0.5,-379.2644626617432,-325.22035056749974,0.0,0.985074875,120.0
3,0.6,-336.62461853027344,-328.07141755819316,9.039757999999999,0.9801495006250001,160.0
4,0.6,-9.492333602905273,-264.35560076713557,9.0437095,0.9752487531218751,161.0
5,0.7,-277.1562074184418,-266.48903520901996,8.941324,0.9703725093562657,201.0
6,0.7,-323.01718711853033,-274.56448548180714,8.82628675,0.9655206468094844,241.0
7,0.7,-10.114052963256835,-241.50818141698835,8.687799199999999,0.960693043575437,243.0
8,0.7,-247.48220057487472,-242.17196132342016,8.504000333333332,0.9558895783575597,283.0
9,0.8,-262.33307113647453,-244.1880723047256,8.320300142857144,0.9511101304657719,323.0
10,0.8,-385.56797857284545,-257.0407910563729,8.173989125,0.946354579813443,363.0
11,0.8,-10.597559928894047,-236.50385512908295,8.042836,0.9416228069143757,366.0
12,0.9,-342.74345779418945,-244.67613225716806,7.8963096,0.9369146928798039,406.0
13,0.9,-274.25330591201777,-246.78878751822876,7.641694900000001,0.9322301194154049,446.0
14,0.9,7.943152046203615,-229.80665821393328,7.3763067,0.9275689688183278,448.0
15,1.0,-11.420842742919923,-216.15754474699497,7.141036400000001,0.9229311239742362,450.0
16,1.0,-0.9376302719116211,-203.49754977787242,6.907753099999999,0.918316468354365,451.0
17,1.0,-383.759757900238,-213.51211689578162,6.673624799999999,0.9137248860125932,491.0
18,1.0,-309.403384399414,-218.55902571176227,6.5010105,0.9091562615825302,531.0
19,1.1,-347.0104546070098,-224.98159715652463,6.357980199999998,0.9046104802746175,571.0
20,1.1,-24.489823436737062,-215.43436983653478,6.2180263,0.9000874278732445,573.0
21,1.1,-31.4454776763916,-207.07123837471008,6.090319399999999,0.8955869907338783,576.0
22,1.1,4.185262680053711,-197.88617311145947,5.9451632,0.8911090557802088,577.0
23,1.2,-365.0033733844757,-204.84938978950183,5.814536100000001,0.8866535105013078,617.0
24,1.2,-282.37091999053945,-207.95025099754332,5.684671800000001,0.8822202429488013,657.0
25,1.3,-11.982560443878175,-200.41303213009468,5.542193300000001,0.8778091417340573,660.0
26,1.3,10.251119995117186,-192.6106561254572,5.396521899999999,0.8734200960253871,662.0
27,1.3,14.206694030761719,-185.22432219130656,5.2667477,0.8690529955452602,663.0
28,1.3,-375.3124361038208,-191.77908474001396,5.1544338,0.8647077305675338,703.0
29,1.4,-24.632103443145752,-186.207518696785,5.037299299999999,0.8603841919146962,706.0
30,1.4,9.226871395111083,-179.9031835325303,4.914698400000001,0.8560822709551227,709.0
31,1.4,-28.312814998626706,-175.16598451584574,4.7686983,0.851801859600347,711.0
32,1.4,-10.869056415557862,-170.18728972492792,4.6870587,0.8475428503023453,713.0
33,1.4,-10.651059532165528,-165.4950476604349,4.5735138,0.8433051360508336,715.0
34,1.5,-309.99264025688166,-169.62355030604766,4.4730345,0.8390886103705794,755.0
35,1.5,-276.65302658081043,-172.59659131367997,4.4038642,0.8348931673187264,795.0
36,1.5,-10.61701488494873,-168.21876492371425,4.3627132,0.8307187014821328,798.0
37,1.6,-0.39598608016967773,-163.80237600677887,4.3353496,0.8265651079747222,799.0
38,1.6,-7.673690032958985,-159.79907636642452,4.2623823000000005,0.8224322824348486,801.0
39,1.6,0.371354866027832,-155.79481558561324,4.191815500000001,0.8183201210226743,802.0
40,1.6,-243.95847992897026,-157.9451488622805,4.1354394999999995,0.8142285204175609,842.0
41,1.7,-305.2482776641845,-161.45236621470679,4.1279976,0.810157377815473,882.0
42,1.7,-10.03087148666382,-157.9309361047523,4.1177316,0.8061065909263957,884.0
43,1.8,-392.3356319904328,-163.25831555669959,4.1576752,0.8020760579717637,924.0
44,1.8,-265.6296401023863,-165.53323387993706,4.1976533,0.798065677681905,964.0
45,1.8,-352.8891736507416,-169.60618909234586,4.2396153,0.7940753492934954,1004.0
46,1.8,-8.220766353607177,-166.17245669364928,4.2750883,0.7901049725470279,1006.0
47,1.9,-9.674149799346925,-162.91207530001796,4.2929335,0.7861544476842928,1009.0
48,1.9,-349.6181295871734,-166.72240293853136,4.3280253,0.7822236754458713,1049.0
49,1.9,-361.7774082660674,-170.62350304508206,4.374354799999999,0.778312557068642,1089.0
50,2.0,-304.07825522422786,-170.977206249237,4.4551657,0.7744209942832988,1129.0
51,2.0,10.06825952529907,-164.57577117824553,4.5117686,0.7705488893118823,1131.0
52,2.0,-395.55114607810964,-164.90150484657283,4.562983099999999,0.7666961448653229,1171.0
53,2.1,-16.722805500030518,-158.503468585968,4.6160757,0.7628626641409962,1172.0
54,2.1,-307.9711244106293,-164.47304440212247,4.6636545,0.7590483508202912,1212.0
55,2.1,-376.6886670589448,-166.46369359493255,4.6833222999999995,0.7552531090661897,1252.0
56,2.2,11.152119541168211,-159.78030746173854,4.708597,0.7514768435208588,1254.0
57,2.2,-413.69925003051765,-167.8520114030838,4.795737099999999,0.7477194593032545,1294.0
58,2.2,-11.645034885406492,-163.1352680892944,4.8559558,0.7439808620067382,1297.0
59,2.2,-27.091372680664065,-158.4304341201782,4.9210251,0.7402609576967045,1299.0
60,2.3,-408.94956202507024,-158.8980657892227,4.9441702,0.736559652908221,1339.0
61,2.3,5.111463165283201,-158.58388532733915,4.9518415000000005,0.7328768546436799,1341.0
62,2.3,0.8249311447143555,-151.7125175485611,5.001790199999999,0.7292124703704616,1342.0
63,2.3,-366.1948184967041,-153.5513478002548,5.0300305,0.7255664080186093,1382.0
64,2.4,-361.2041990280151,-160.93429482173917,5.058953,0.7219385759785162,1422.0
65,2.4,-280.8101446151733,-166.32208085918424,5.115766499999999,0.7183288830986236,1462.0
66,2.4,-27.43724899291992,-166.85207323360441,5.158777699999999,0.7147372386831305,1464.0
67,2.5,-313.62447032928463,-165.44936748218538,5.177663099999998,0.7111635524897149,1504.0
68,2.5,-305.3387722969054,-165.3680752401352,5.2310272,0.7076077347272662,1544.0
69,2.6,-376.1556822299957,-165.95097979259492,5.3139207,0.7040696960536299,1584.0
70,2.6,32.07720413208008,-164.81963924121857,5.3846706,0.7005493475733617,1585.0
71,2.6,21.21739454269409,-163.76638179683684,5.459502000000001,0.697046600835495,1587.0
72,2.6,-25.046769809722903,-164.35102244663238,5.5009358,0.6935613678313175,1589.0
73,2.7,-269.78900523185723,-162.44673508358,5.5455266000000005,0.6900935609921609,1629.0
74,2.7,-1.68826265335083,-156.83308193683624,5.6017209,0.6866430931872001,1630.0
75,2.7,-347.4706361293793,-163.54284345054626,5.6299256,0.6832098777212641,1670.0
76,2.7,12.256058502197266,-163.50274468040465,5.6783311,0.6797938283326578,1671.0
77,2.8,-244.0936646938323,-168.66875185489656,5.6941980999999995,0.6763948591909945,1711.0
78,2.8,-396.62444162368774,-169.09499196529387,5.7159145,0.6730128848950395,1751.0
79,2.8,-402.9427566528319,-176.6612050294876,5.711164200000001,0.6696478204705644,1791.0
80,2.9,-230.81059837341297,-181.46195442485805,5.7526539,0.6662995813682115,1831.0
81,2.9,-337.5332506656646,-187.64636313819884,5.807507899999999,0.6629680834613705,1871.0
82,2.9,5.9592473030090325,-187.30979706382746,5.824273800000002,0.6596532430440636,1873.0
83,3.0,-42.36282730102539,-187.94403241920466,5.8780205,0.6563549768288433,1876.0
84,3.0,-367.4985281467438,-189.0941501770019,5.9112824999999996,0.653073201944699,1916.0
85,3.0,-298.3520966053009,-189.52813157749173,5.9222959,0.6498078359349755,1956.0
86,3.1,-419.25307188034054,-197.70085271739958,5.9494994000000005,0.6465587967553006,1996.0
87,3.1,-8.390778255462646,-197.86074856090545,6.0019995999999995,0.6433260027715241,1997.0
88,3.1,-349.76745100021355,-204.70262378025058,6.021960799999999,0.6401093727576664,2037.0
89,3.2,2.993866539001459,-204.65017354679108,6.0396220000000005,0.6369088258938781,2041.0
90,3.2,-354.4647476673126,-206.8602989015579,6.083148499999998,0.6337242817644086,2081.0
91,3.3,-0.1688091278076172,-200.75870953083037,6.1084812,0.6305556603555866,2082.0
92,3.3,-338.9442341804504,-207.33697678470614,6.170061100000002,0.6274028820538087,2122.0
93,3.3,-339.36826977729794,-206.2776295404434,6.1589229,0.6242658676435396,2162.0
94,3.4,-467.81790771484384,-210.32139489269255,6.1700813000000005,0.6211445383053219,2202.0
95,3.4,-353.0485881328583,-210.3245831823349,6.199839600000001,0.6180388156137953,2242.0
96,3.4,-29.53484477996826,-210.75086475086212,6.245831399999999,0.6149486215357263,2245.0
97,3.5,4.428019332885739,-210.46882136821742,6.2681944,0.6118738784280476,2247.0
98,3.5,-404.03200855255113,-211.55709894752505,6.303572100000001,0.6088145090359074,2287.0
99,3.5,-21.941975402832032,-204.76039029026026,6.353938099999999,0.6057704364907278,2290.0
100,3.6,-391.44675116539,-206.50776020908353,6.3313032,0.6027415843082742,2330.0
101,3.6,7.4903182029724125,-206.55931903553005,6.326185800000001,0.5997278763867329,2331.0
102,3.6,-338.2379215717315,-205.41305454540253,6.3382304,0.5967292370047992,2371.0
103,3.7,-337.49984607696535,-211.82859535694124,6.395286300000001,0.5937455908197752,2411.0
104,3.8,-364.26962056159965,-212.95456527996063,6.450398399999999,0.5907768628656763,2451.0
105,3.8,-453.87447123527534,-214.49828136348722,6.487019,0.5878229785513479,2491.0
106,3.8,-359.6561104774474,-221.91444596385955,6.473103600000002,0.5848838636585911,2531.0
107,3.9,-336.8973853111267,-220.37840866947175,6.462700999999999,0.5819594443402982,2571.0
108,3.9,-242.56380319595326,-224.99678403568265,6.491969,0.5790496471185967,2611.0
109,4.0,-360.6566356658936,-231.6680892953872,6.5035257,0.5761543988830038,2651.0
110,4.0,-12.885837459564211,-223.7468148040771,6.532734800000001,0.5732736268885887,2654.0
111,4.0,-360.0494032382966,-231.05003213214866,6.5634616999999995,0.5704072587541458,2694.0
112,4.1,-294.2158577919006,-236.95084791088098,6.5911714,0.567555222460375,2734.0
113,4.1,-348.9723903179168,-236.60639934730523,6.6191548000000004,0.5647174463480732,2774.0
114,4.1,-270.72441682815537,-234.79680370330811,6.572726400000001,0.5618938591163328,2814.0
115,4.2,-317.36393795013424,-235.52787957000731,6.5472068000000005,0.5590843898207511,2854.0
116,4.2,25.70537700653076,-234.46502705001834,6.5533036,0.5562889678716474,2855.0
117,4.2,-22.077732610702515,-228.6340922956466,6.563220500000001,0.5535075230322891,2857.0
118,4.3,-308.7751839160918,-228.70282052803034,6.5466679999999995,0.5507399854171277,2897.0
119,4.3,-25.725743770599365,-221.69422175884247,6.5470334,0.547986285490042,2900.0
120,4.3,-341.4460814476013,-229.16468747043604,6.572397500000001,0.5452463540625918,2940.0
121,4.4,-204.2605124473571,-233.67424561023708,6.5772587,0.5425201222922789,2980.0
122,4.4,-4.5491497993469245,-233.26429321002956,6.5655714,0.5398075216808175,2982.0
123,4.4,3.066198062896728,-227.80718914413447,6.5668753,0.5371084840724134,2984.0
124,4.5,-413.8946615695953,-236.05131712245938,6.6161983,0.5344229416520513,3024.0
125,4.5,-4.757140350341797,-229.19704720687866,6.6637304,0.531750826943791,3025.0
126,4.5,-3.52323694229126,-229.51263311576847,6.6785661,0.5290920728090721,3026.0
127,4.5,-271.7191956996917,-230.0651437358856,6.6808621,0.5264466124450268,3066.0
128,4.6,-321.34856581687933,-228.55962621974945,6.690812199999999,0.5238143793828016,3106.0
129,4.6,10.660999584197999,-220.2875510950088,6.664098200000001,0.5211953074858876,3109.0
130,4.6,21.27113609313965,-215.2459164056778,6.670503899999999,0.5185893309484582,3110.0
131,4.7,-323.7823976039885,-214.9708993444443,6.6877083,0.5159963842937159,3150.0
132,4.7,-22.388922595977785,-215.537862742424,6.6777177,0.5134164023722473,3153.0
133,4.8,-365.38269033432005,-221.99826000308988,6.647416600000001,0.510849320360386,3193.0
134,4.8,-435.6045612335204,-223.3603806648254,6.635770399999999,0.5082950737585841,3233.0
135,4.8,22.541580200195312,-216.94250712871548,6.6181187,0.5057535983897912,3234.0
136,4.9,-302.4246024608612,-214.60593774032588,6.636117799999999,0.5032248303978422,3274.0
137,4.9,5.706320762634277,-214.323995759964,6.678617700000001,0.500708706245853,3277.0
138,4.9,-39.47878541946412,-208.11822244834897,6.694099,0.4982051627146237,3280.0
139,5.0,-265.07139596939084,-213.47952769851682,6.7260259,0.49571413690105054,3320.0
140,5.0,-275.8705965042114,-211.90764467525486,6.7047094,0.4932355662165453,3360.0
141,5.0,11.91414041519165,-211.6659856843948,6.6521729,0.4907693883854626,3362.0
142,5.1,-435.8117424488066,-213.6033358497619,6.678888499999999,0.4883155414435353,3402.0
143,5.1,-379.2365290164946,-214.40070103454585,6.6804421000000005,0.4858739637363176,3442.0
144,5.1,-442.1594769954681,-213.88753242015835,6.675422100000002,0.483444593917636,3482.0
145,5.2,-394.47895717620867,-214.71613980102535,6.688459899999999,0.4810273709480478,3522.0
146,5.2,-383.327564716339,-221.79199419975276,6.6628015000000005,0.47862223409330756,3562.0
147,5.2,-12.802097988128663,-222.1365965461731,6.6382910000000015,0.47622912292284103,3564.0
148,5.3,-361.14882550239577,-221.27893288516995,6.633718100000001,0.4738479773082268,3604.0
149,5.3,7.311446762084959,-220.69386444187163,6.6350655,0.47147873742168567,3607.0
150,5.3,-291.72881917953487,-218.69950580215448,6.659182800000001,0.46912134373457726,3647.0
151,5.4,-345.47002062797554,-225.75871257877344,6.7215783,0.46677573701590436,3687.0
152,5.4,-397.0718536376952,-226.93539122009275,6.7350119,0.46444185833082485,3727.0
153,5.5,-371.3270648479461,-227.61193559551236,6.755964600000001,0.46211964903917074,3767.0
154,5.5,-314.64835453033436,-226.61951027488706,6.7627075,0.4598090507939749,3807.0
155,5.5,-14.581599807739257,-217.83365284633635,6.7746368,0.457510005540005,3808.0
156,5.5,-5.279098129272461,-210.74611259937285,6.807112800000002,0.45522245551230495,3809.0
157,5.6,-390.5122371196747,-211.81840963554376,6.807925400000001,0.4529463432347434,3849.0
158,5.6,-10.43003969192505,-207.1757343654632,6.8406732,0.4506816115185697,3850.0
159,5.6,-27.128225517272952,-200.50516616249078,6.848938400000001,0.4484282034609769,3852.0
160,5.7,24.51751317977905,-199.75709914970398,6.8416854,0.446186062443672,3853.0
161,5.7,7.108717441558838,-192.41393673610688,6.781341000000001,0.4439551321314536,3854.0
162,5.7,21.184249782562254,-186.10593458461761,6.7629364999999995,0.4417353564707963,3855.0
163,5.7,-347.6901701927184,-186.0802901821136,6.7549657000000005,0.43952667968844233,3895.0
164,5.8,-351.4369623661041,-187.69454109287256,6.7649648000000004,0.43732904629000013,3935.0
165,5.8,-29.04909658432007,-181.92824426555634,6.7688972000000005,0.4351424010585501,3939.0
166,5.8,-14.803605365753175,-182.73842391300198,6.754839700000002,0.43296668905325736,3940.0
167,5.9,-320.3680640220642,-188.70423054122924,6.768144399999999,0.43080185560799106,3980.0
168,5.9,-398.10850749015793,-190.49089701271055,6.753232400000001,0.4286478463299511,4020.0
169,5.9,23.358670043945313,-189.50920873641968,6.767466299999999,0.42650460709830135,4021.0
170,6.0,-361.86046938896186,-189.91749649524684,6.7570297,0.42437208406280985,4061.0
171,6.0,12.697660827636717,-185.57833302974697,6.791430699999999,0.4222502236424958,4063.0
172,6.0,-341.67716674804694,-192.32089336872096,6.7928478000000005,0.42013897252428334,4103.0
173,6.1,-385.4151803970335,-200.09052093791956,6.7616573,0.4180382776616619,4143.0
174,6.1,25.62661428451538,-191.30009542083738,6.74835,0.4159480862733536,4144.0
175,6.1,-378.6807800769806,-198.77856821537014,6.758212000000001,0.41386834584198684,4184.0
176,6.1,-22.620772647857667,-199.16051892948144,6.7356909,0.4117990041127769,4186.0
177,6.2,-461.4027472496034,-202.95418996047974,6.7426944,0.40974000909221303,4226.0
178,6.2,-239.41700968742353,-201.31555883789065,6.7249113,0.40769130904675194,4266.0
179,6.3,-24.322810840606692,-202.01523504638672,6.753795,0.40565285250151817,4268.0
180,6.3,-356.1216755867003,-209.56309127998352,6.732860999999999,0.4036245882390106,4308.0
181,6.3,-348.08919377326947,-210.04922720336916,6.7548923,0.4016064652978155,4348.0
182,6.4,-13.316663265228271,-209.86778201675415,6.754000899999999,0.3995984329713264,4349.0
183,6.4,-3.699018096923828,-202.6341085720062,6.805223099999999,0.3976004408064698,4350.0
184,6.4,-313.11172885894774,-200.1842519245148,6.815454099999998,0.39561243860243744,4390.0
185,6.4,30.610619449615477,-200.02287113952636,6.775794800000001,0.3936343764094253,4391.0
186,6.5,-246.5117517471312,-198.90461412525175,6.797412899999999,0.39166620452737816,4431.0
187,6.5,24.95486764907837,-198.51964318752286,6.8159549,0.3897078735047413,4432.0
188,6.5,-6.321965885162353,-197.85650679683684,6.8310167,0.3877593341372176,4435.0
189,6.5,-36.593040466308594,-193.2869396867752,6.784535400000001,0.3858205374665315,4437.0
190,6.6,-300.9930004596709,-193.78938776588438,6.7950036,0.38389143477919885,4477.0
191,6.6,-42.5480354309082,-194.8786312828064,6.7837239,0.3819719776053028,4481.0
192,6.6,-11.793028068542482,-186.39825699520108,6.800021399999999,0.3800621177172763,4483.0
193,6.7,-360.8300763607025,-186.03012794208527,6.781434100000001,0.37816180712868996,4523.0
194,6.7,3.986606502532959,-177.10720627212527,6.792496,0.37627099809304654,4524.0
195,6.7,-374.04832458496094,-176.69859362030027,6.822592199999998,0.3743896431025813,4564.0
196,6.8,-288.9586155414581,-174.81121463680265,6.831757100000001,0.37251769488706843,4604.0
197,6.8,-317.7857511043548,-180.9108876991272,6.8188387000000015,0.3706551064126331,4644.0
198,6.8,-313.8932642936706,-179.96577647495266,6.8246,0.36880183088056995,4684.0
199,6.9,-13.1224853515625,-180.37445511722566,6.8381496,0.3669578217261671,4685.0
200,6.9,1.4706515312194823,-174.5104657030105,6.8583506,0.36512303261753626,4686.0
201,6.9,24.50861234664917,-167.11089304351805,6.839461499999999,0.3632974174544486,4688.0
202,6.9,-8.05115919113159,-159.33047915458678,6.7968668,0.3614809303671764,4690.0
203,7.0,-222.44980401992783,-156.3529339380264,6.777633699999999,0.3596735257153405,4730.0
204,7.0,-27.711573982238768,-150.61419832706449,6.765378500000001,0.3578751580867638,4733.0
205,7.0,-38.07467212677002,-151.0840597734451,6.803466500000001,0.35608578229633,4736.0
206,7.0,-272.79188356399527,-156.43431548213957,6.768432700000002,0.3543053533848483,4776.0
207,7.1,-333.0560815811157,-155.28519237136842,6.747983500000001,0.35253382661792404,4816.0
208,7.1,3.512742328643796,-155.006336730957,6.755596000000001,0.3507711574848344,4818.0
209,7.2,-330.8173903942109,-161.08012002849577,6.749409800000002,0.34901730169741024,4858.0
210,7.2,-224.1534370899199,-166.05353903388976,6.781601700000001,0.3472722151889232,4898.0
211,7.2,-325.2035499095916,-172.69978438091275,6.793774199999998,0.3455358541129786,4938.0
212,7.3,-1.9329115867614746,-173.16212760829924,6.7744185,0.3438081748424137,4939.0
213,7.3,-312.8372213363646,-172.4650686311722,6.751068599999999,0.3420891339682016,4979.0
214,7.3,8.37434692382812,-165.2688424453735,6.770930199999999,0.3403786882983606,4982.0
215,7.4,-287.97069525718683,-170.44727441883086,6.7314044,0.3386767948568688,5022.0
216,7.4,-25.700735569000244,-170.66521702289577,6.7658685,0.33698341088258443,5024.0
217,7.4,12.920529747009278,-163.9994451475143,6.8079426000000005,0.3352984938281715,5025.0
218,7.5,-447.8946138858794,-164.99516727542877,6.791263600000001,0.33362200135903064,5065.0
219,7.5,-37.312322282791136,-166.20858712196346,6.795563199999999,0.33195389135223546,5067.0
220,7.5,-320.9454759597778,-165.3902872533798,6.8014354,0.3302941218954743,5107.0
221,7.6,-424.59734411239623,-174.13618735218046,6.862178599999998,0.32864265128599696,5147.0
222,7.6,-27.27358264923096,-167.84811567020412,6.945685,0.326999438029567,5149.0
223,7.6,-282.93790078163124,-165.79857007789607,7.0118653,0.3253644408394192,5189.0
224,7.6,3.1173948287963866,-166.24875446701049,7.022622500000001,0.3237376186352221,5190.0
225,7.7,32.437838077545166,-158.02638210391993,7.008816500000002,0.322118930542046,5191.0
226,7.7,-332.34948978424063,-164.22095644664762,7.0778031,0.32050833588933575,5231.0
227,7.7,-341.72197556495655,-161.82734101295466,7.0604779,0.31890579420988907,5271.0
228,7.8,-27.395883369445798,-157.58691848659512,7.087146099999999,0.3173112652388396,5274.0
229,7.8,-272.55923285484306,-162.5516469268798,7.072263800000001,0.3157247089126454,5314.0
230,7.8,-12.922313976287843,-155.6876596946716,7.092323,0.3141460853680822,5315.0
231,7.9,-286.8820773601531,-154.46351736640926,7.0836534,0.3125753549412418,5355.0
232,7.9,-12.135899257659915,-154.4399020862579,7.084477000000001,0.31101247816653554,5358.0
233,8.0,-303.6449581146239,-160.43882088661186,7.0907348,0.30945741577570285,5398.0
234,8.0,-468.1509998321532,-163.539606306076,7.077067499999999,0.3079101286968243,5438.0
235,8.0,-377.5601715564727,-171.70302212619777,7.072720499999999,0.3063705780533402,5478.0
236,8.1,-258.7524863243102,-171.94783681774138,7.044177100000001,0.30483872516307353,5518.0
237,8.1,-25.620930194854736,-172.95935277462002,7.089338200000001,0.3033145315372582,5521.0
238,8.2,-337.8484282016754,-179.58988202095028,7.080187100000001,0.3017979588795719,5561.0
239,8.2,-329.85154571533184,-185.45505212593073,7.1284437,0.30028896908517405,5601.0
240,8.2,20.360092067718504,-179.02799027538293,7.0866370000000005,0.2987875242397482,5602.0
241,8.3,-254.85336008071891,-183.27409676837917,7.034050499999999,0.29729358661854943,5642.0
242,8.3,4.6753089904785154,-182.94473002719874,7.0436401,0.29580711868545667,5643.0
243,8.3,-288.6498025894165,-181.50112455177307,7.0269108000000005,0.2943280830920294,5683.0
244,8.3,22.654447555541992,-181.12776773071283,6.9799127,0.29285644267656924,5684.0
245,8.4,-322.3819963455199,-180.09444116592408,7.016620700000001,0.2913921604631864,5724.0
246,8.4,-329.1821155548096,-180.89891116619106,6.985158999999999,0.28993519966087045,5764.0
247,8.4,-26.41692247390747,-175.0715345935821,6.934493799999999,0.2884855236625661,5767.0
248,8.5,3.019377613067627,-168.73328175544736,6.927419199999999,0.28704309604425327,5768.0
249,8.5,27.84679546356201,-167.91389613914487,6.897948800000002,0.285607880564032,5769.0
250,8.5,-313.6129581928253,-174.21556833362575,6.877964600000001,0.28417984116121187,5809.0
251,8.6,5.006316375732421,-174.60561425304408,6.955743000000001,0.2827589419554058,5811.0
252,8.6,-361.4854797363281,-181.674300663948,6.9260361999999995,0.28134514724562876,5851.0
253,8.7,-312.5130041599273,-183.475564666748,6.9346281,0.2799384215094006,5891.0
254,8.7,16.02873077392578,-182.6007585716247,6.9501311999999995,0.27853872940185365,5892.0
255,8.7,-328.8269284725189,-188.41580369853972,6.9814962000000005,0.27714603575484437,5932.0
256,8.7,8.206732654571534,-182.7958313741684,6.993485799999999,0.2757603055760701,5933.0
257,8.8,-253.6028901100157,-181.20676754474636,7.0648949000000005,0.2743815040481898,5973.0
258,8.8,-222.99285707473737,-185.736879532814,7.071423599999999,0.2730095965279488,6013.0
259,8.9,-266.78487195968626,-184.4562291641235,7.0904336,0.27164454854530906,6053.0
260,8.9,-7.608058357238772,-180.12532158946982,7.139194100000001,0.2702863258025825,6055.0
261,8.9,-177.40928015708923,-177.16943619441983,7.095647499999999,0.2689348941735696,6095.0
262,9.0,-342.22326984405515,-183.9752433595657,7.075929700000001,0.26759021970270175,6135.0
263,9.0,-332.3492281436919,-184.36548349571223,7.0787162000000015,0.2662522686041882,6175.0
264,9.1,-389.71338381767276,-192.32723811054228,7.120277300000001,0.2649210072611673,6215.0
265,9.1,-314.6406606197357,-192.8606374177932,7.1355830000000005,0.26359640222486147,6255.0
266,9.1,-359.3535471916199,-199.53369365024562,7.176410100000001,0.26227842021373715,6295.0
267,9.2,11.819895553588868,-199.55570633411403,7.078918300000001,0.2609670281126685,6296.0
268,9.2,-288.4993053913116,-196.36780016422267,7.105941500000001,0.25966219297210513,6336.0
269,9.2,-13.391473197937014,-195.88938318252556,7.1003223,0.2583638820072446,6339.0
270,9.2,-4.114937973022461,-189.55277242279047,7.077253200000001,0.2570720625972084,6340.0
271,9.3,-406.3664097309113,-189.18815373516082,7.093194100000002,0.25578670228422234,6380.0
272,9.3,6.69448881149292,-188.50879230594634,7.1096922,0.25450776877280124,6381.0
273,9.3,-394.3867207050323,-190.73776870441435,7.1320593,0.2532352299289372,6421.0
274,9.4,-3.055771827697754,-190.86123203754423,7.1381534,0.2519690537792925,6422.0
275,9.4,-27.788287830352786,-192.0657545557022,7.1236191999999985,0.2507092085103961,6424.0
276,9.4,-402.6396501064301,-193.47155776214598,7.120698,0.2494556624678441,6464.0
277,9.5,-283.14165987968437,-192.2999514484405,7.174670300000002,0.24820838415550486,6504.0
278,9.5,-314.62957897186266,-198.04462536048885,7.162356600000001,0.24696734223472733,6544.0
279,9.5,-249.44532475471485,-197.5823471984863,7.183190399999998,0.2457325055235537,6584.0
280,9.6,27.053912925720216,-196.7828226604462,7.134257700000001,0.24450384299593592,6585.0
281,9.6,-322.8082955360412,-197.5013470239639,7.1412987,0.24328132378095624,6625.0
282,9.6,-357.8456358909608,-204.4155417566299,7.176825499999999,0.24206491716205145,6665.0
283,9.7,-357.37728924751286,-205.49018837928773,7.1338414,0.2408545925762412,6705.0
284,9.7,-414.0319403648375,-204.40780718994142,7.148506599999999,0.23965031961336,6745.0
285,9.8,-373.45884385108945,-204.32578063583372,7.103177399999998,0.2384520680152932,6785.0
286,9.8,-328.7013375759125,-205.72475766086575,7.060839499999999,0.23725980767521673,6825.0
287,9.8,-269.5049466133116,-210.6024379892349,7.049240799999999,0.23607350863684065,6865.0
288,9.9,-12.445965003967286,-204.09438872528077,7.042484300000001,0.23489314109365644,6867.0
289,9.9,-39.56217174530029,-198.2886012458801,7.0459386,0.23371867538818816,6871.0
290,9.9,-282.60167732238756,-204.3478366336822,7.0542125,0.23255008201124722,6911.0
291,9.9,9.101382637023924,-199.06874177932735,7.039519199999998,0.231387331601191,6914.0
292,10.0,31.291039371490477,-198.53642717170715,7.027743200000001,0.23023039494318503,6915.0
293,10.0,-389.6973737716675,-200.55737859535213,7.069425699999999,0.2290792429684691,6955.0
294,10.0,23.252703285217283,-200.5454134807586,7.088064,0.22793384675362674,6957.0
295,10.0,-11.081069660186769,-194.31939494705196,7.085839100000002,0.22679417751985861,6959.0
296,10.1,20.477518463134764,-187.32620226669312,7.0757577000000005,0.22566020663225933,6960.0
297,10.1,5.912283611297607,-186.67961814498895,7.155019000000001,0.22453190559909803,6962.0
298,10.1,-26.740053367614745,-187.27480676460266,7.1653244,0.22340924607110255,6965.0
299,10.1,-2.820837211608887,-187.88815941810608,7.1982057,0.22229219984074702,6966.0
